mandt,matnr,werks,lgort,pstat,lvorm,lfgja,lfmon,sperr,labst,umlme,insme,einme,speme,retme,vmlab,vmuml,vmins,vmein,vmspe,vmret,kzill,kzilq,kzile,kzils,kzvll,kzvlq,kzvle,kzvls,diskz,lsobs,lminb,lbstf,herkl,exppg,exver,lgpbe,klabs,kinsm,keinm,kspem,dlinl,prctl,ersda,vklab,vkuml,lwmkb,bskrf,mdrue,mdjin,fsh_salloc_qty_s,operation_flag,is_deleted,recordstamp
250,000000007777777783,1100,1101,D,,2022,03,,112204.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-23,,,,,X,2022,,U,False,2022-03-31 08:16:13.870245+00:00
250,000000007777777784,1100,1101,D,,2022,03,,118111.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-23,,,,,X,2022,,U,False,2022-03-31 08:16:13.870245+00:00
250,000000007777777785,1100,1101,D,,2022,03,,120134.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-23,,,,,X,2022,,U,False,2022-03-31 08:16:13.870245+00:00
250,000000007777777786,1100,1101,D,,2022,03,,108347.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-23,,,,,X,2022,,U,False,2022-03-31 08:16:36.344522+00:00
250,000000007777777787,1100,1101,D,,2022,03,,116114.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-23,,,,,X,2022,,U,False,2022-03-31 08:16:36.344522+00:00
250,000000007777777788,1100,1101,D,,2022,03,,108647.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-23,,,,,X,2022,,U,False,2022-03-31 08:16:36.344522+00:00
250,000000007777777789,1100,1101,D,,2022,03,,118013.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-23,,,,,X,2022,,U,False,2022-03-31 08:16:36.344522+00:00
250,000000007777777790,1100,1101,D,,2022,03,,117330.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-23,,,,,X,2022,,U,False,2022-03-31 08:17:21.300656+00:00
250,000000007777777791,1100,1101,D,,2022,03,,114117.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-23,,,,,X,2022,,U,False,2022-03-31 08:17:21.300656+00:00
250,000000007777777792,1100,1101,D,,2022,03,,124618.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-23,,,,,X,2022,,U,False,2022-03-31 08:17:21.300656+00:00
250,000000007777777793,1100,1101,D,,2022,03,,115209.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-23,,,,,X,2022,,U,False,2022-03-31 08:17:21.300656+00:00
250,000000006666666666,1100,1101,D,,2022,03,,6109334.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-23,,,,,X,2022,,U,False,2022-03-31 10:20:07.039063+00:00
250,000000006666666668,1100,1101,D,,2022,03,,13776063.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-23,,,,,X,2022,,U,False,2022-03-31 10:20:07.039063+00:00
250,000000006666666670,1100,1101,D,,2022,03,,21524693.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-23,,,,,X,2022,,U,False,2022-03-31 10:20:07.039063+00:00
250,000000006666666680,1100,1101,D,,2022,04,,3918687.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-23,,,,,X,2022,,U,False,2022-04-02 09:04:24.403027+00:00
250,000000006666666690,1100,1101,D,,2022,04,,25538693.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-23,,,,,X,2022,,U,False,2022-04-02 09:04:24.403027+00:00
250,000000006666666714,1100,1101,D,,2022,04,,8045382.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-23,,,,,X,2022,,U,False,2022-04-02 09:04:24.403027+00:00
250,000000006666666715,1100,1101,D,,2022,04,,8204518.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-23,,,,,X,2022,,U,False,2022-04-02 09:05:22.560395+00:00
250,000000006666666716,1100,1101,D,,2022,04,,13991004.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-23,,,,,X,2022,,U,False,2022-04-02 09:05:22.560395+00:00
250,000000006666666718,1100,1101,D,,2022,04,,1379891.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-23,,,,,X,2022,,U,False,2022-04-02 09:05:22.560395+00:00
250,000000006666666719,1100,1101,D,,2022,04,,8049363.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-23,,,,,X,2022,,U,False,2022-04-02 09:05:22.560395+00:00
250,000000006666666723,1100,1101,D,,2022,04,,2819686.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-23,,,,,X,2022,,U,False,2022-04-02 09:05:22.560395+00:00
250,000000006666666724,1100,1101,D,,2022,04,,2819686.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-23,,,,,X,2022,,U,False,2022-04-02 09:05:22.560395+00:00
250,000000006666666725,1100,1101,D,,2022,04,,1691812.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-23,,,,,X,2022,,U,False,2022-04-02 09:05:44.169220+00:00
250,000000006666666726,1100,1101,D,,2022,04,,1353449.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-23,,,,,X,2022,,U,False,2022-04-02 09:05:44.169220+00:00
250,000000006666666727,1100,1101,D,,2022,04,,2030174.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-23,,,,,X,2022,,U,False,2022-04-02 09:05:44.169220+00:00
250,000000006666666728,1100,1101,D,,2022,04,,2819686.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-23,,,,,X,2022,,U,False,2022-04-02 09:05:44.169220+00:00
250,000000006666666729,1100,1101,D,,2022,04,,1691812.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-23,,,,,X,2022,,U,False,2022-04-02 09:05:44.169220+00:00
250,000000006666666744,1100,1101,D,,2022,04,,7000000.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-23,,,,,X,2022,,U,False,2022-04-02 09:05:44.169220+00:00
250,000000006666666820,1100,1101,D,,2022,04,,7000000.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-23,,,,,X,2022,,U,False,2022-04-02 09:06:03.657148+00:00
250,000000007777777781,1100,1102,D,,2022,02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-23,,,,,,2022,,I,False,2022-02-23 10:14:39.817472+00:00
250,000000007777777782,1100,1102,D,,2022,02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-23,,,,,,2022,,I,False,2022-02-23 10:14:39.817472+00:00
250,000000007777777783,1100,1102,D,,2022,02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-23,,,,,,2022,,I,False,2022-02-23 10:14:39.817472+00:00
250,000000007777777784,1100,1102,D,,2022,02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-23,,,,,,2022,,I,False,2022-02-23 10:14:39.817472+00:00
250,000000007777777785,1100,1102,D,,2022,02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-23,,,,,,2022,,I,False,2022-02-23 10:14:39.817472+00:00
250,000000007777777786,1100,1102,D,,2022,02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-23,,,,,,2022,,I,False,2022-02-23 10:14:39.817472+00:00
250,000000007777777787,1100,1102,D,,2022,02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-23,,,,,,2022,,I,False,2022-02-23 10:14:39.817472+00:00
250,000000007777777788,1100,1102,D,,2022,02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-23,,,,,,2022,,I,False,2022-02-23 10:14:39.817472+00:00
250,000000007777777789,1100,1102,D,,2022,02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-23,,,,,,2022,,I,False,2022-02-23 10:14:39.817472+00:00
250,000000007777777790,1100,1102,D,,2022,02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-23,,,,,,2022,,I,False,2022-02-23 10:14:39.817472+00:00
250,000000007777777791,1100,1102,D,,2022,02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-23,,,,,,2022,,I,False,2022-02-23 10:14:39.817472+00:00
250,000000007777777792,1100,1102,D,,2022,02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-23,,,,,,2022,,I,False,2022-02-23 10:14:39.817472+00:00
250,000000007777777793,1100,1102,D,,2022,02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-23,,,,,,2022,,I,False,2022-02-23 10:14:39.817472+00:00
250,000000007777777794,1100,1102,D,,2022,02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-23,,,,,,2022,,I,False,2022-02-23 10:14:40.103645+00:00
250,000000007777777795,1100,1102,D,,2022,02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-23,,,,,,2022,,I,False,2022-02-23 10:14:40.103645+00:00
250,000000007777777796,1100,1102,D,,2022,02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-23,,,,,,2022,,I,False,2022-02-23 10:14:40.103645+00:00
250,000000007777777797,1100,1102,D,,2022,02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-23,,,,,,2022,,I,False,2022-02-23 10:14:40.103645+00:00
250,000000007777777798,1100,1102,D,,2022,02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-23,,,,,,2022,,I,False,2022-02-23 10:14:40.103645+00:00
250,000000007777777799,1100,1102,D,,2022,02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-23,,,,,,2022,,I,False,2022-02-23 10:14:40.103645+00:00
250,000000007777777800,1100,1102,D,,2022,02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-23,,,,,,2022,,I,False,2022-02-23 10:14:40.103645+00:00
250,000000007777777801,1100,1102,D,,2022,02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-23,,,,,,2022,,I,False,2022-02-23 10:14:40.335358+00:00
250,000000007777777802,1100,1102,D,,2022,02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-23,,,,,,2022,,I,False,2022-02-23 10:14:40.335358+00:00
250,000000007777777803,1100,1102,D,,2022,02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-23,,,,,,2022,,I,False,2022-02-23 10:14:40.335358+00:00
250,000000007777777804,1100,1102,D,,2022,02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-23,,,,,,2022,,I,False,2022-02-23 10:14:40.335358+00:00
250,000000007777777805,1100,1102,D,,2022,02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-23,,,,,,2022,,I,False,2022-02-23 10:14:40.335358+00:00
250,000000008360373865,1100,1102,D,,2022,02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-23,,,,,,2022,,I,False,2022-02-23 10:14:40.335358+00:00
250,000000001028118297,1100,1102,D,,2022,02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-23,,,,,,2022,,I,False,2022-02-23 10:14:40.565587+00:00
250,000000007621266777,1100,1102,D,,2022,02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-23,,,,,,2022,,I,False,2022-02-23 10:14:40.565587+00:00
250,000000007956042910,1100,1102,D,,2022,02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-23,,,,,,2022,,I,False,2022-02-23 10:14:40.565587+00:00
250,000000005999937385,1100,1102,D,,2022,02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-23,,,,,,2022,,I,False,2022-02-23 10:14:40.565587+00:00
250,000000004310851449,1100,1102,D,,2022,02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-23,,,,,,2022,,I,False,2022-02-23 10:14:40.565587+00:00
250,000000009964781146,1100,1102,D,,2022,02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-23,,,,,,2022,,I,False,2022-02-23 10:14:40.565587+00:00
250,000000004796964279,1100,1102,D,,2022,02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-23,,,,,,2022,,I,False,2022-02-23 10:14:40.814605+00:00
250,000000004936396277,1100,1102,D,,2022,02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-23,,,,,,2022,,I,False,2022-02-23 10:14:40.814605+00:00
250,000000001024519092,1100,1102,D,,2022,02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-23,,,,,,2022,,I,False,2022-02-23 10:14:40.814605+00:00
250,000000004604798494,1100,1102,D,,2022,02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-23,,,,,,2022,,I,False,2022-02-23 10:14:40.814605+00:00
250,000000009485355111,1100,1102,D,,2022,02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-23,,,,,,2022,,I,False,2022-02-23 10:14:40.814605+00:00
250,000000005236801110,1100,1102,D,,2022,02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-23,,,,,,2022,,I,False,2022-02-23 10:14:40.814605+00:00
250,000000001546197139,1100,1102,D,,2022,02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-23,,,,,,2022,,I,False,2022-02-23 10:14:41.027272+00:00
250,000000002716422918,1100,1102,D,,2022,02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-23,,,,,,2022,,I,False,2022-02-23 10:14:41.027272+00:00
250,000000007554114341,1100,1102,D,,2022,02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-23,,,,,,2022,,I,False,2022-02-23 10:14:41.027272+00:00
250,000000009115465969,1100,1102,D,,2022,02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-23,,,,,,2022,,I,False,2022-02-23 10:14:41.027272+00:00
250,000000002171546751,1100,1102,D,,2022,02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-23,,,,,,2022,,I,False,2022-02-23 10:14:41.027272+00:00
250,000000002099771486,1100,1102,D,,2022,02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-23,,,,,,2022,,I,False,2022-02-23 10:14:41.027272+00:00
250,000000009700151968,1100,1102,D,,2022,02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-23,,,,,,2022,,I,False,2022-02-23 10:14:41.255348+00:00
250,000000003331839971,1100,1102,D,,2022,02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-23,,,,,,2022,,I,False,2022-02-23 10:14:41.255348+00:00
250,000000007777777777,1100,1102,D,,2022,02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-23,,,,,,2022,,I,False,2022-02-23 10:14:41.255348+00:00
250,000000007777777778,1100,1102,D,,2022,02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-23,,,,,,2022,,I,False,2022-02-23 10:14:41.255348+00:00
250,000000007777777779,1100,1102,D,,2022,02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-23,,,,,,2022,,I,False,2022-02-23 10:14:41.255348+00:00
250,000000007777777780,1100,1102,D,,2022,02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-23,,,,,,2022,,I,False,2022-02-23 10:14:41.686442+00:00
250,000000006666666778,1100,1102,D,,2022,02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-23,,,,,,2022,,I,False,2022-02-23 10:31:26.015943+00:00
250,000000006666666779,1100,1102,D,,2022,02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-23,,,,,,2022,,I,False,2022-02-23 10:31:26.015943+00:00
250,000000006666666780,1100,1102,D,,2022,02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-23,,,,,,2022,,I,False,2022-02-23 10:31:26.015943+00:00
250,000000006666666781,1100,1102,D,,2022,02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-23,,,,,,2022,,I,False,2022-02-23 10:31:26.015943+00:00
250,000000006666666782,1100,1102,D,,2022,02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-23,,,,,,2022,,I,False,2022-02-23 10:31:26.015943+00:00
250,000000006666666783,1100,1102,D,,2022,02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-23,,,,,,2022,,I,False,2022-02-23 10:31:26.015943+00:00
250,000000006666666784,1100,1102,D,,2022,02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-23,,,,,,2022,,I,False,2022-02-23 10:31:26.015943+00:00
250,000000006666666785,1100,1102,D,,2022,02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-23,,,,,,2022,,I,False,2022-02-23 10:31:26.015943+00:00
250,000000006666666786,1100,1102,D,,2022,02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-23,,,,,,2022,,I,False,2022-02-23 10:31:26.015943+00:00
250,000000006666666787,1100,1102,D,,2022,02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-23,,,,,,2022,,I,False,2022-02-23 10:31:26.015943+00:00
250,000000006666666788,1100,1102,D,,2022,02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-23,,,,,,2022,,I,False,2022-02-23 10:31:26.015943+00:00
250,000000006666666789,1100,1102,D,,2022,02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-23,,,,,,2022,,I,False,2022-02-23 10:31:26.015943+00:00
250,000000006666666790,1100,1102,D,,2022,02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-23,,,,,,2022,,I,False,2022-02-23 10:31:26.015943+00:00
250,000000006666666791,1100,1102,D,,2022,02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-23,,,,,,2022,,I,False,2022-02-23 10:31:26.015943+00:00
250,000000006666666792,1100,1102,D,,2022,02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-23,,,,,,2022,,I,False,2022-02-23 10:31:26.015943+00:00
250,000000006666666793,1100,1102,D,,2022,02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-23,,,,,,2022,,I,False,2022-02-23 10:31:26.015943+00:00
250,000000006666666794,1100,1102,D,,2022,02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-23,,,,,,2022,,I,False,2022-02-23 10:31:26.015943+00:00
250,000000006666666795,1100,1102,D,,2022,02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-23,,,,,,2022,,I,False,2022-02-23 10:31:26.015943+00:00
250,000000006666666796,1100,1102,D,,2022,02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-23,,,,,,2022,,I,False,2022-02-23 10:31:26.015943+00:00
250,000000006666666797,1100,1102,D,,2022,02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-23,,,,,,2022,,I,False,2022-02-23 10:31:26.015943+00:00
250,000000006666666798,1100,1102,D,,2022,02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-23,,,,,,2022,,I,False,2022-02-23 10:31:26.015943+00:00
250,000000006666666799,1100,1102,D,,2022,02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-23,,,,,,2022,,I,False,2022-02-23 10:31:26.015943+00:00
250,000000006666666756,1100,1102,D,,2022,02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-23,,,,,,2022,,I,False,2022-02-23 10:31:26.352550+00:00
250,000000006666666757,1100,1102,D,,2022,02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-23,,,,,,2022,,I,False,2022-02-23 10:31:26.352550+00:00
250,000000006666666758,1100,1102,D,,2022,02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-23,,,,,,2022,,I,False,2022-02-23 10:31:26.352550+00:00
250,000000006666666759,1100,1102,D,,2022,02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-23,,,,,,2022,,I,False,2022-02-23 10:31:26.352550+00:00
250,000000006666666760,1100,1102,D,,2022,02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-23,,,,,,2022,,I,False,2022-02-23 10:31:26.352550+00:00
250,000000006666666761,1100,1102,D,,2022,02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-23,,,,,,2022,,I,False,2022-02-23 10:31:26.352550+00:00
250,000000006666666762,1100,1102,D,,2022,02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-23,,,,,,2022,,I,False,2022-02-23 10:31:26.352550+00:00
250,000000006666666763,1100,1102,D,,2022,02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-23,,,,,,2022,,I,False,2022-02-23 10:31:26.352550+00:00
250,000000006666666764,1100,1102,D,,2022,02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-23,,,,,,2022,,I,False,2022-02-23 10:31:26.352550+00:00
250,000000006666666765,1100,1102,D,,2022,02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-23,,,,,,2022,,I,False,2022-02-23 10:31:26.657214+00:00
250,000000006666666766,1100,1102,D,,2022,02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-23,,,,,,2022,,I,False,2022-02-23 10:31:26.657214+00:00
250,000000006666666767,1100,1102,D,,2022,02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-23,,,,,,2022,,I,False,2022-02-23 10:31:26.657214+00:00
250,000000006666666768,1100,1102,D,,2022,02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-23,,,,,,2022,,I,False,2022-02-23 10:31:26.657214+00:00
250,000000006666666769,1100,1102,D,,2022,02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-23,,,,,,2022,,I,False,2022-02-23 10:31:26.657214+00:00
250,000000006666666770,1100,1102,D,,2022,02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-23,,,,,,2022,,I,False,2022-02-23 10:31:26.657214+00:00
250,000000006666666771,1100,1102,D,,2022,02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-23,,,,,,2022,,I,False,2022-02-23 10:31:26.657214+00:00
250,000000006666666772,1100,1102,D,,2022,02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-23,,,,,,2022,,I,False,2022-02-23 10:31:26.657214+00:00
250,000000006666666773,1100,1102,D,,2022,02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-23,,,,,,2022,,I,False,2022-02-23 10:31:26.892296+00:00
250,000000006666666774,1100,1102,D,,2022,02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-23,,,,,,2022,,I,False,2022-02-23 10:31:26.892296+00:00
250,000000006666666775,1100,1102,D,,2022,02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-23,,,,,,2022,,I,False,2022-02-23 10:31:26.892296+00:00
250,000000006666666776,1100,1102,D,,2022,02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-23,,,,,,2022,,I,False,2022-02-23 10:31:26.892296+00:00
250,000000006666666777,1100,1102,D,,2022,02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-23,,,,,,2022,,I,False,2022-02-23 10:31:26.892296+00:00
250,000000006666666800,1100,1102,D,,2022,02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-23,,,,,,2022,,I,False,2022-02-23 10:31:26.892296+00:00
250,000000006666666823,1100,1102,D,,2022,02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-23,,,,,,2022,,I,False,2022-02-23 10:31:27.147456+00:00
250,000000006666666824,1100,1102,D,,2022,02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-23,,,,,,2022,,I,False,2022-02-23 10:31:27.147456+00:00
250,000000006666666825,1100,1102,D,,2022,02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-23,,,,,,2022,,I,False,2022-02-23 10:31:27.147456+00:00
250,000000006666666826,1100,1102,D,,2022,02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-23,,,,,,2022,,I,False,2022-02-23 10:31:27.147456+00:00
250,000000006666666827,1100,1102,D,,2022,02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-23,,,,,,2022,,I,False,2022-02-23 10:31:27.147456+00:00
250,000000006666666828,1100,1102,D,,2022,02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-23,,,,,,2022,,I,False,2022-02-23 10:31:27.147456+00:00
250,000000006666666829,1100,1102,D,,2022,02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-23,,,,,,2022,,I,False,2022-02-23 10:31:27.361381+00:00
250,000000006666666830,1100,1102,D,,2022,02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-23,,,,,,2022,,I,False,2022-02-23 10:31:27.361381+00:00
250,000000006666666831,1100,1102,D,,2022,02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-23,,,,,,2022,,I,False,2022-02-23 10:31:27.361381+00:00
250,000000006666666832,1100,1102,D,,2022,02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-23,,,,,,2022,,I,False,2022-02-23 10:31:27.361381+00:00
250,000000006666666833,1100,1102,D,,2022,02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-23,,,,,,2022,,I,False,2022-02-23 10:31:27.361381+00:00
250,000000006666666834,1100,1102,D,,2022,02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-23,,,,,,2022,,I,False,2022-02-23 10:31:27.361381+00:00
